ct,time,alert_count,user_count1,user_avg_speed1,tempeature(K),humidity,wind speed
17031010100,2016-01-14 08:00:00,0,9,9.073037231599999,34.0,70,5.8
17031010201,2016-01-14 08:00:00,0,6,0.9137992066700001,34.0,70,5.8
17031010202,2016-01-14 08:00:00,0,0,0.0,34.0,70,5.8
17031010300,2016-01-14 08:00:00,0,8,0.675505103125,34.0,70,5.8
17031010400,2016-01-14 08:00:00,1,0,0.0,34.0,70,5.8
17031010501,2016-01-14 08:00:00,0,0,0.0,34.0,70,5.8
17031010502,2016-01-14 08:00:00,1,0,0.0,34.0,70,5.8
17031010503,2016-01-14 08:00:00,0,0,0.0,34.0,70,5.8
17031010600,2016-01-14 08:00:00,0,0,0.0,34.0,70,5.8
17031010701,2016-01-14 08:00:00,1,0,0.0,34.0,70,5.8
17031010702,2016-01-14 08:00:00,0,3,9.753313624310001,34.0,70,5.8
17031020100,2016-01-14 08:00:00,0,13,0.783306488967,34.0,70,5.8
17031020200,2016-01-14 08:00:00,0,14,6.29359213727,34.0,70,5.8
17031020301,2016-01-14 08:00:00,0,6,2.7808223446900002,34.0,70,5.8
17031020302,2016-01-14 08:00:00,0,4,5.1863711525900005,34.0,70,5.8
17031020400,2016-01-14 08:00:00,2,1,8.89369053661,34.0,70,5.8
17031020500,2016-01-14 08:00:00,3,3,6.687555390909999,34.0,70,5.8
17031020601,2016-01-14 08:00:00,2,0,0.0,34.0,70,5.8
17031020602,2016-01-14 08:00:00,0,0,0.0,34.0,70,5.8
17031020701,2016-01-14 08:00:00,1,3,3.0019696875300004,34.0,70,5.8
17031020702,2016-01-14 08:00:00,4,7,2.04801133248,34.0,70,5.8
17031020801,2016-01-14 08:00:00,0,6,4.66506723428,34.0,70,5.8
17031020802,2016-01-14 08:00:00,0,9,7.97713873342,34.0,70,5.8
17031020901,2016-01-14 08:00:00,10,2,5.96183860019,34.0,70,5.8
17031020902,2016-01-14 08:00:00,13,0,0.0,34.0,70,5.8
17031030101,2016-01-14 08:00:00,1,0,0.0,34.0,70,5.8
17031030102,2016-01-14 08:00:00,0,0,0.0,34.0,70,5.8
17031030103,2016-01-14 08:00:00,0,0,0.0,34.0,70,5.8
17031030104,2016-01-14 08:00:00,0,0,0.0,34.0,70,5.8
17031030200,2016-01-14 08:00:00,1,5,3.35450387483,34.0,70,5.8
17031030300,2016-01-14 08:00:00,3,0,0.0,34.0,70,5.8
17031030400,2016-01-14 08:00:00,2,1,12.433948248800002,34.0,70,5.8
17031030500,2016-01-14 08:00:00,1,17,8.36674562642,34.0,70,5.8
17031030601,2016-01-14 08:00:00,1,4,0.0,34.0,70,5.8
17031030603,2016-01-14 08:00:00,0,0,0.0,34.0,70,5.8
