ct,time,alert_count,user_count1,user_avg_speed1,tempeature(K),humidity,wind speed
17031010100,2016-09-25 17:00:00,0,0,0.0,84.9,55,10.4
17031010201,2016-09-25 17:00:00,0,0,0.0,84.9,55,10.4
17031010202,2016-09-25 17:00:00,0,0,0.0,84.9,55,10.4
17031010300,2016-09-25 17:00:00,0,0,0.0,84.9,55,10.4
17031010400,2016-09-25 17:00:00,0,5,0.178593395086,84.9,55,10.4
17031010501,2016-09-25 17:00:00,0,3,0.359174451596,84.9,55,10.4
17031010502,2016-09-25 17:00:00,0,0,0.0,84.9,55,10.4
17031010503,2016-09-25 17:00:00,0,0,0.0,84.9,55,10.4
17031010600,2016-09-25 17:00:00,0,0,0.0,84.9,55,10.4
17031010701,2016-09-25 17:00:00,0,0,0.0,84.9,55,10.4
17031010702,2016-09-25 17:00:00,0,7,4.64501891993,84.9,55,10.4
17031020100,2016-09-25 17:00:00,0,0,0.0,84.9,55,10.4
17031020200,2016-09-25 17:00:00,0,4,12.6634695243,84.9,55,10.4
17031020301,2016-09-25 17:00:00,0,2,12.9599723287,84.9,55,10.4
17031020302,2016-09-25 17:00:00,0,2,12.553988003299999,84.9,55,10.4
17031020400,2016-09-25 17:00:00,0,0,0.0,84.9,55,10.4
17031020500,2016-09-25 17:00:00,0,0,0.0,84.9,55,10.4
17031020601,2016-09-25 17:00:00,0,0,0.0,84.9,55,10.4
17031020602,2016-09-25 17:00:00,0,2,12.553988003299999,84.9,55,10.4
17031020701,2016-09-25 17:00:00,0,0,0.0,84.9,55,10.4
17031020702,2016-09-25 17:00:00,0,12,8.95869035461,84.9,55,10.4
17031020801,2016-09-25 17:00:00,2,0,0.0,84.9,55,10.4
17031020802,2016-09-25 17:00:00,2,3,0.0,84.9,55,10.4
17031020901,2016-09-25 17:00:00,1,0,0.0,84.9,55,10.4
17031020902,2016-09-25 17:00:00,1,3,12.6551236256,84.9,55,10.4
17031030101,2016-09-25 17:00:00,0,0,0.0,84.9,55,10.4
17031030102,2016-09-25 17:00:00,0,0,0.0,84.9,55,10.4
17031030103,2016-09-25 17:00:00,0,0,0.0,84.9,55,10.4
17031030104,2016-09-25 17:00:00,0,0,0.0,84.9,55,10.4
17031030200,2016-09-25 17:00:00,0,18,3.75082579295,84.9,55,10.4
17031030300,2016-09-25 17:00:00,0,4,2.87079650763,84.9,55,10.4
17031030400,2016-09-25 17:00:00,0,21,7.0803427910600005,84.9,55,10.4
17031030500,2016-09-25 17:00:00,0,16,5.43243250439,84.9,55,10.4
