ct,time,alert_count,user_count1,user_avg_speed1,tempeature(K),humidity,wind speed
17031010100,2016-02-17 17:00:00,0,1,0.015607286948599999,30.9,57,9.2
17031010201,2016-02-17 17:00:00,0,0,0.0,30.9,57,9.2
17031010202,2016-02-17 17:00:00,1,1,9.72086486302,30.9,57,9.2
17031010300,2016-02-17 17:00:00,2,2,6.69536171635,30.9,57,9.2
17031010400,2016-02-17 17:00:00,1,28,6.4327447484,30.9,57,9.2
17031010501,2016-02-17 17:00:00,0,6,12.843870216300001,30.9,57,9.2
17031010502,2016-02-17 17:00:00,0,14,6.160838945630001,30.9,57,9.2
17031010503,2016-02-17 17:00:00,1,2,5.66716165774,30.9,57,9.2
17031010600,2016-02-17 17:00:00,0,0,0.0,30.9,57,9.2
17031010701,2016-02-17 17:00:00,0,2,6.31743330237,30.9,57,9.2
17031010702,2016-02-17 17:00:00,0,0,0.0,30.9,57,9.2
17031020100,2016-02-17 17:00:00,0,2,3.43764643876,30.9,57,9.2
17031020200,2016-02-17 17:00:00,1,7,10.5026819242,30.9,57,9.2
17031020301,2016-02-17 17:00:00,0,0,0.0,30.9,57,9.2
17031020302,2016-02-17 17:00:00,1,9,8.28347474075,30.9,57,9.2
17031020400,2016-02-17 17:00:00,0,3,2.12755807374,30.9,57,9.2
17031020500,2016-02-17 17:00:00,0,0,0.0,30.9,57,9.2
17031020601,2016-02-17 17:00:00,0,0,0.0,30.9,57,9.2
17031020602,2016-02-17 17:00:00,0,0,0.0,30.9,57,9.2
17031020701,2016-02-17 17:00:00,1,10,8.7223251991,30.9,57,9.2
17031020702,2016-02-17 17:00:00,1,0,0.0,30.9,57,9.2
17031020801,2016-02-17 17:00:00,1,5,16.7284461512,30.9,57,9.2
17031020802,2016-02-17 17:00:00,0,8,6.617405764369999,30.9,57,9.2
17031020901,2016-02-17 17:00:00,0,11,4.46360091064,30.9,57,9.2
17031020902,2016-02-17 17:00:00,1,0,0.0,30.9,57,9.2
17031030101,2016-02-17 17:00:00,0,1,0.0,30.9,57,9.2
17031030102,2016-02-17 17:00:00,0,0,0.0,30.9,57,9.2
17031030103,2016-02-17 17:00:00,0,0,0.0,30.9,57,9.2
17031030104,2016-02-17 17:00:00,0,0,0.0,30.9,57,9.2
