ct,time,alert_count,user_count1,user_avg_speed1,tempeature(K),humidity,wind speed
17031010100,2016-01-14 22:00:00,0,5,16.2128108447,44.1,71,16.1
17031010201,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031010202,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031010300,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031010400,2016-01-14 22:00:00,0,9,0.648490725907,44.1,71,16.1
17031010501,2016-01-14 22:00:00,0,9,0.648490725907,44.1,71,16.1
17031010502,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031010503,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031010600,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031010701,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031010702,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031020100,2016-01-14 22:00:00,0,5,6.7501742225,44.1,71,16.1
17031020200,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031020301,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031020302,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031020400,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031020500,2016-01-14 22:00:00,0,2,11.789684258800001,44.1,71,16.1
17031020601,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031020602,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031020701,2016-01-14 22:00:00,0,2,16.2756181317,44.1,71,16.1
17031020702,2016-01-14 22:00:00,0,3,0.0,44.1,71,16.1
17031020801,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031020802,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031020901,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031020902,2016-01-14 22:00:00,0,19,8.08039806749,44.1,71,16.1
17031030101,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031030102,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031030103,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031030104,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031030200,2016-01-14 22:00:00,0,13,2.1260173287599997,44.1,71,16.1
17031030300,2016-01-14 22:00:00,0,6,9.49909849232,44.1,71,16.1
17031030400,2016-01-14 22:00:00,0,13,2.1260173287599997,44.1,71,16.1
17031030500,2016-01-14 22:00:00,0,15,1.78718795784,44.1,71,16.1
17031030601,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031030603,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031030604,2016-01-14 22:00:00,0,8,5.37323539291,44.1,71,16.1
17031030701,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031030702,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031030703,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031030706,2016-01-14 22:00:00,0,9,4.77620923814,44.1,71,16.1
17031030800,2016-01-14 22:00:00,0,7,0.0,44.1,71,16.1
17031030900,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031031000,2016-01-14 22:00:00,0,18,8.29078810395,44.1,71,16.1
17031031100,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031031200,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031031300,2016-01-14 22:00:00,0,8,10.9979633133,44.1,71,16.1
17031031400,2016-01-14 22:00:00,0,12,24.883031976199998,44.1,71,16.1
17031031501,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031031502,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031031700,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031031800,2016-01-14 22:00:00,0,12,13.500648950899999,44.1,71,16.1
17031031900,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031032100,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031040100,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031040201,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031040202,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031040300,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031040401,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031040402,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031040600,2016-01-14 22:00:00,0,3,12.1117050156,44.1,71,16.1
17031040700,2016-01-14 22:00:00,0,3,0.13734934594599998,44.1,71,16.1
17031040800,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031040900,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031050100,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031050200,2016-01-14 22:00:00,0,9,9.124454138980001,44.1,71,16.1
17031050300,2016-01-14 22:00:00,0,6,11.7838090022,44.1,71,16.1
17031050500,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031050600,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031050700,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031050800,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031050900,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031051000,2016-01-14 22:00:00,0,1,0.21260821886300002,44.1,71,16.1
17031051100,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031051200,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031051300,2016-01-14 22:00:00,0,1,9.70334038696,44.1,71,16.1
17031051400,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031060100,2016-01-14 22:00:00,0,9,13.1321128025,44.1,71,16.1
17031060200,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031060300,2016-01-14 22:00:00,0,14,9.48078408721,44.1,71,16.1
17031060400,2016-01-14 22:00:00,0,14,9.48078408721,44.1,71,16.1
17031060500,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031060800,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031060900,2016-01-14 22:00:00,0,9,13.832485331400001,44.1,71,16.1
17031061000,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031061100,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031061200,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031061500,2016-01-14 22:00:00,1,0,0.0,44.1,71,16.1
17031061800,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031061901,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
17031061902,2016-01-14 22:00:00,0,12,11.7772045526,44.1,71,16.1
17031062000,2016-01-14 22:00:00,0,5,1.8162748107099997,44.1,71,16.1
17031062100,2016-01-14 22:00:00,0,3,3.0294713402900006,44.1,71,16.1
17031062200,2016-01-14 22:00:00,0,0,0.0,44.1,71,16.1
