ct,time,alert_count,user_count1,user_avg_speed1,tempeature(K),humidity,wind speed
17031010100,2016-02-26 15:00:00,0,5,5.843645544789999,34.0,48,8.1
17031010201,2016-02-26 15:00:00,0,7,8.38295859514,34.0,48,8.1
17031010202,2016-02-26 15:00:00,0,4,2.9243717812700005,34.0,48,8.1
17031010300,2016-02-26 15:00:00,0,0,0.0,34.0,48,8.1
17031010400,2016-02-26 15:00:00,0,16,0.289713565936,34.0,48,8.1
17031010501,2016-02-26 15:00:00,0,6,0.421811717282,34.0,48,8.1
17031010502,2016-02-26 15:00:00,0,4,0.662851639058,34.0,48,8.1
17031010503,2016-02-26 15:00:00,0,10,0.21045467512899999,34.0,48,8.1
17031010600,2016-02-26 15:00:00,0,4,0.662851639058,34.0,48,8.1
17031010701,2016-02-26 15:00:00,0,11,7.078440910239999,34.0,48,8.1
17031010702,2016-02-26 15:00:00,0,11,7.92940342538,34.0,48,8.1
17031020100,2016-02-26 15:00:00,1,0,0.0,34.0,48,8.1
17031020200,2016-02-26 15:00:00,0,9,6.64571877031,34.0,48,8.1
17031020301,2016-02-26 15:00:00,0,11,3.8620048161500002,34.0,48,8.1
17031020302,2016-02-26 15:00:00,0,6,0.723848710151,34.0,48,8.1
17031020400,2016-02-26 15:00:00,0,4,4.79553496167,34.0,48,8.1
17031020500,2016-02-26 15:00:00,0,10,13.277485702,34.0,48,8.1
17031020601,2016-02-26 15:00:00,0,0,0.0,34.0,48,8.1
17031020602,2016-02-26 15:00:00,0,7,13.190525573099999,34.0,48,8.1
17031020701,2016-02-26 15:00:00,1,0,0.0,34.0,48,8.1
17031020702,2016-02-26 15:00:00,1,13,2.2417135263900003,34.0,48,8.1
17031020801,2016-02-26 15:00:00,0,0,0.0,34.0,48,8.1
17031020802,2016-02-26 15:00:00,0,9,2.8405961970599996,34.0,48,8.1
17031020901,2016-02-26 15:00:00,0,7,3.01569707497,34.0,48,8.1
17031020902,2016-02-26 15:00:00,0,12,8.308998287489999,34.0,48,8.1
17031030101,2016-02-26 15:00:00,0,0,0.0,34.0,48,8.1
17031030102,2016-02-26 15:00:00,0,0,0.0,34.0,48,8.1
17031030103,2016-02-26 15:00:00,0,0,0.0,34.0,48,8.1
17031030104,2016-02-26 15:00:00,0,0,0.0,34.0,48,8.1
17031030200,2016-02-26 15:00:00,0,13,8.40279388284,34.0,48,8.1
17031030300,2016-02-26 15:00:00,0,14,8.834590928539999,34.0,48,8.1
17031030400,2016-02-26 15:00:00,0,0,0.0,34.0,48,8.1
17031030500,2016-02-26 15:00:00,1,9,3.12514363431,34.0,48,8.1
17031030601,2016-02-26 15:00:00,0,0,0.0,34.0,48,8.1
17031030603,2016-02-26 15:00:00,2,0,0.0,34.0,48,8.1
17031030604,2016-02-26 15:00:00,0,2,5.5357584649,34.0,48,8.1
17031030701,2016-02-26 15:00:00,0,0,0.0,34.0,48,8.1
17031030702,2016-02-26 15:00:00,0,0,0.0,34.0,48,8.1
17031030703,2016-02-26 15:00:00,0,6,4.7026090406800005,34.0,48,8.1
17031030706,2016-02-26 15:00:00,0,0,0.0,34.0,48,8.1
17031030800,2016-02-26 15:00:00,0,9,3.21752518235,34.0,48,8.1
17031030900,2016-02-26 15:00:00,0,0,0.0,34.0,48,8.1
17031031000,2016-02-26 15:00:00,0,0,0.0,34.0,48,8.1
17031031100,2016-02-26 15:00:00,0,0,0.0,34.0,48,8.1
17031031200,2016-02-26 15:00:00,0,0,0.0,34.0,48,8.1
17031031300,2016-02-26 15:00:00,0,0,0.0,34.0,48,8.1
17031031400,2016-02-26 15:00:00,0,10,0.124004551572,34.0,48,8.1
17031031501,2016-02-26 15:00:00,0,0,0.0,34.0,48,8.1
