ct,time,alert_count,user_count1,user_avg_speed1,tempeature(K),humidity,wind speed
17031010100,2016-02-04 19:00:00,0,1,3.01299136824,30.0,59,9.2
17031010201,2016-02-04 19:00:00,0,3,12.7198687575,30.0,59,9.2
17031010202,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031010300,2016-02-04 19:00:00,0,6,4.20805657764,30.0,59,9.2
17031010400,2016-02-04 19:00:00,0,27,10.841327149400001,30.0,59,9.2
17031010501,2016-02-04 19:00:00,0,6,12.5595113979,30.0,59,9.2
17031010502,2016-02-04 19:00:00,0,21,10.3504173641,30.0,59,9.2
17031010503,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031010600,2016-02-04 19:00:00,2,0,0.0,30.0,59,9.2
17031010701,2016-02-04 19:00:00,2,1,3.6453204253300004,30.0,59,9.2
17031010702,2016-02-04 19:00:00,0,5,2.8772257334099995,30.0,59,9.2
17031020100,2016-02-04 19:00:00,1,7,10.1282030875,30.0,59,9.2
17031020200,2016-02-04 19:00:00,1,10,10.4391009658,30.0,59,9.2
17031020301,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031020302,2016-02-04 19:00:00,1,2,9.39016255045,30.0,59,9.2
17031020400,2016-02-04 19:00:00,0,1,8.23363941917,30.0,59,9.2
17031020500,2016-02-04 19:00:00,0,7,10.2270961571,30.0,59,9.2
17031020601,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031020602,2016-02-04 19:00:00,1,0,0.0,30.0,59,9.2
17031020701,2016-02-04 19:00:00,1,22,8.096564683939999,30.0,59,9.2
17031020702,2016-02-04 19:00:00,1,4,1.6958936735899999,30.0,59,9.2
17031020801,2016-02-04 19:00:00,0,10,15.0944070841,30.0,59,9.2
17031020802,2016-02-04 19:00:00,0,13,5.671810514630001,30.0,59,9.2
17031020901,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031020902,2016-02-04 19:00:00,0,4,5.156666159419999,30.0,59,9.2
17031030101,2016-02-04 19:00:00,0,2,7.613448554460001,30.0,59,9.2
17031030102,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031030103,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031030104,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031030200,2016-02-04 19:00:00,0,24,4.05508745189,30.0,59,9.2
17031030300,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031030400,2016-02-04 19:00:00,0,8,0.20727578007800002,30.0,59,9.2
17031030500,2016-02-04 19:00:00,0,3,0.0,30.0,59,9.2
17031030601,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031030603,2016-02-04 19:00:00,0,15,10.4885112676,30.0,59,9.2
17031030604,2016-02-04 19:00:00,0,1,0.18111012458200001,30.0,59,9.2
17031030701,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031030702,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031030703,2016-02-04 19:00:00,0,2,9.30661857907,30.0,59,9.2
17031030706,2016-02-04 19:00:00,0,9,17.9068362575,30.0,59,9.2
17031030800,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031030900,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031031000,2016-02-04 19:00:00,0,15,6.4584473154,30.0,59,9.2
17031031100,2016-02-04 19:00:00,0,7,10.544991316499999,30.0,59,9.2
17031031200,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031031300,2016-02-04 19:00:00,0,5,24.5723176603,30.0,59,9.2
17031031400,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031031501,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031031502,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031031700,2016-02-04 19:00:00,0,3,10.5575621317,30.0,59,9.2
17031031800,2016-02-04 19:00:00,0,28,6.415975212059999,30.0,59,9.2
17031031900,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031032100,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031040100,2016-02-04 19:00:00,0,32,11.3551435239,30.0,59,9.2
17031040201,2016-02-04 19:00:00,0,6,13.340527433399998,30.0,59,9.2
17031040202,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031040300,2016-02-04 19:00:00,0,0,0.0,30.0,59,9.2
17031040401,2016-02-04 19:00:00,0,5,14.383992808,30.0,59,9.2
17031040402,2016-02-04 19:00:00,0,19,7.21163538362,30.0,59,9.2
17031040600,2016-02-04 19:00:00,0,8,7.165626077480001,30.0,59,9.2
17031040700,2016-02-04 19:00:00,0,8,8.2532326916,30.0,59,9.2
17031040800,2016-02-04 19:00:00,0,4,9.24916417219,30.0,59,9.2
17031040900,2016-02-04 19:00:00,0,7,10.5414310332,30.0,59,9.2
