ct,time,alert_count,user_count1,user_avg_speed1,tempeature(K),humidity,wind speed
17031010100,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031010201,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031010202,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031010300,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031010400,2016-07-24 19:00:00,0,11,5.929363284809999,78.1,60,26.5
17031010501,2016-07-24 19:00:00,0,3,13.0982035832,78.1,60,26.5
17031010502,2016-07-24 19:00:00,0,3,8.64279512778,78.1,60,26.5
17031010503,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031010600,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031010701,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031010702,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031020100,2016-07-24 19:00:00,0,3,15.928022583599999,78.1,60,26.5
17031020200,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031020301,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031020302,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031020400,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031020500,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031020601,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031020602,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031020701,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031020702,2016-07-24 19:00:00,0,8,7.923033148230001,78.1,60,26.5
17031020801,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031020802,2016-07-24 19:00:00,0,6,9.98933510081,78.1,60,26.5
17031020901,2016-07-24 19:00:00,0,3,0.38907433504199995,78.1,60,26.5
17031020902,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031030101,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031030102,2016-07-24 19:00:00,1,0,0.0,78.1,60,26.5
17031030103,2016-07-24 19:00:00,1,0,0.0,78.1,60,26.5
17031030104,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031030200,2016-07-24 19:00:00,1,9,4.23580602629,78.1,60,26.5
17031030300,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031030400,2016-07-24 19:00:00,0,6,7.804639331869999,78.1,60,26.5
17031030500,2016-07-24 19:00:00,0,10,6.804345756240001,78.1,60,26.5
17031030601,2016-07-24 19:00:00,0,2,8.554231844810001,78.1,60,26.5
17031030603,2016-07-24 19:00:00,1,0,0.0,78.1,60,26.5
17031030604,2016-07-24 19:00:00,0,3,1.08917243639,78.1,60,26.5
17031030701,2016-07-24 19:00:00,1,7,0.204825070501,78.1,60,26.5
17031030702,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031030703,2016-07-24 19:00:00,1,0,0.0,78.1,60,26.5
17031030706,2016-07-24 19:00:00,0,5,1.87399538301,78.1,60,26.5
17031030800,2016-07-24 19:00:00,1,4,5.3039053928,78.1,60,26.5
17031030900,2016-07-24 19:00:00,0,5,4.18520456524,78.1,60,26.5
17031031000,2016-07-24 19:00:00,0,14,6.402220955210001,78.1,60,26.5
17031031100,2016-07-24 19:00:00,1,6,9.56803185945,78.1,60,26.5
17031031200,2016-07-24 19:00:00,1,0,0.0,78.1,60,26.5
17031031300,2016-07-24 19:00:00,0,8,1.82264522073,78.1,60,26.5
17031031400,2016-07-24 19:00:00,2,7,23.4739477939,78.1,60,26.5
17031031501,2016-07-24 19:00:00,0,5,4.68989538953,78.1,60,26.5
17031031502,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031031700,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031031800,2016-07-24 19:00:00,0,7,9.95954899765,78.1,60,26.5
17031031900,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031032100,2016-07-24 19:00:00,0,4,11.027863829600001,78.1,60,26.5
17031040100,2016-07-24 19:00:00,1,3,0.38907433504199995,78.1,60,26.5
17031040201,2016-07-24 19:00:00,1,0,0.0,78.1,60,26.5
17031040202,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031040300,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031040401,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031040402,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031040600,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031040700,2016-07-24 19:00:00,1,0,0.0,78.1,60,26.5
17031040800,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031040900,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031050100,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031050200,2016-07-24 19:00:00,0,4,0.413581856902,78.1,60,26.5
17031050300,2016-07-24 19:00:00,0,3,0.643382993965,78.1,60,26.5
17031050500,2016-07-24 19:00:00,1,0,0.0,78.1,60,26.5
17031050600,2016-07-24 19:00:00,0,6,5.218414480980001,78.1,60,26.5
17031050700,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031050800,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031050900,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031051000,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031051100,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031051200,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031051300,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031051400,2016-07-24 19:00:00,0,8,0.202480013066,78.1,60,26.5
17031060100,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031060200,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031060300,2016-07-24 19:00:00,0,8,0.905036880784,78.1,60,26.5
17031060400,2016-07-24 19:00:00,0,8,0.905036880784,78.1,60,26.5
17031060500,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031060800,2016-07-24 19:00:00,0,6,15.7079270723,78.1,60,26.5
17031060900,2016-07-24 19:00:00,0,11,11.2894499004,78.1,60,26.5
17031061000,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031061100,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031061200,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031061500,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031061800,2016-07-24 19:00:00,0,2,2.7358387217799995,78.1,60,26.5
17031061901,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031061902,2016-07-24 19:00:00,0,5,12.5407058364,78.1,60,26.5
17031062000,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031062100,2016-07-24 19:00:00,0,5,0.911757809811,78.1,60,26.5
17031062200,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031062300,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031062400,2016-07-24 19:00:00,2,0,0.0,78.1,60,26.5
17031062500,2016-07-24 19:00:00,2,0,0.0,78.1,60,26.5
17031062600,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031062700,2016-07-24 19:00:00,0,6,12.7970100336,78.1,60,26.5
17031062800,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031062900,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
17031063000,2016-07-24 19:00:00,0,0,0.0,78.1,60,26.5
