ct,time,alert_count,user_count1,user_avg_speed1,tempeature(K),humidity,wind speed
17031010100,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031010201,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031010202,2016-07-09 18:00:00,0,8,3.1276860817500003,77.0,52,13.8
17031010300,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031010400,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031010501,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031010502,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031010503,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031010600,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031010701,2016-07-09 18:00:00,0,2,6.8892478512699995,77.0,52,13.8
17031010702,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031020100,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031020200,2016-07-09 18:00:00,0,5,4.8465733246800005,77.0,52,13.8
17031020301,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031020302,2016-07-09 18:00:00,0,2,2.23777038694,77.0,52,13.8
17031020400,2016-07-09 18:00:00,0,2,6.8892478512699995,77.0,52,13.8
17031020500,2016-07-09 18:00:00,0,7,0.201619821588,77.0,52,13.8
17031020601,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031020602,2016-07-09 18:00:00,0,7,0.201619821588,77.0,52,13.8
17031020701,2016-07-09 18:00:00,0,3,0.0,77.0,52,13.8
17031020702,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031020801,2016-07-09 18:00:00,1,0,0.0,77.0,52,13.8
17031020802,2016-07-09 18:00:00,1,4,3.41476908747,77.0,52,13.8
17031020901,2016-07-09 18:00:00,0,7,12.3510533226,77.0,52,13.8
17031020902,2016-07-09 18:00:00,1,0,0.0,77.0,52,13.8
17031030101,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031030102,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031030103,2016-07-09 18:00:00,0,1,7.90398058538,77.0,52,13.8
17031030104,2016-07-09 18:00:00,0,1,7.90398058538,77.0,52,13.8
17031030200,2016-07-09 18:00:00,0,6,10.390716716,77.0,52,13.8
17031030300,2016-07-09 18:00:00,0,6,10.390716716,77.0,52,13.8
17031030400,2016-07-09 18:00:00,0,6,11.1003472421,77.0,52,13.8
17031030500,2016-07-09 18:00:00,0,13,9.19697758465,77.0,52,13.8
17031030601,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031030603,2016-07-09 18:00:00,0,6,2.73980297899,77.0,52,13.8
17031030604,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031030701,2016-07-09 18:00:00,0,5,1.4175410127599999,77.0,52,13.8
17031030702,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031030703,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031030706,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031030800,2016-07-09 18:00:00,0,7,7.5655178782600006,77.0,52,13.8
17031030900,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031031000,2016-07-09 18:00:00,0,5,15.763647866600001,77.0,52,13.8
17031031100,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031031200,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031031300,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031031400,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031031501,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031031502,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031031700,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031031800,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031031900,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031032100,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
17031040100,2016-07-09 18:00:00,0,13,11.9941489287,77.0,52,13.8
17031040201,2016-07-09 18:00:00,1,0,0.0,77.0,52,13.8
17031040202,2016-07-09 18:00:00,1,0,0.0,77.0,52,13.8
17031040300,2016-07-09 18:00:00,0,0,0.0,77.0,52,13.8
