ct,time,alert_count,user_count1,user_avg_speed1,tempeature(K),humidity,wind speed
17031010100,2016-08-01 18:00:00,1,3,0.0,79.0,62,11.5
17031010201,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031010202,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031010300,2016-08-01 18:00:00,1,0,0.0,79.0,62,11.5
17031010400,2016-08-01 18:00:00,1,2,9.56128663969,79.0,62,11.5
17031010501,2016-08-01 18:00:00,1,2,11.4188665063,79.0,62,11.5
17031010502,2016-08-01 18:00:00,0,2,9.56128663969,79.0,62,11.5
17031010503,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031010600,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031010701,2016-08-01 18:00:00,0,2,0.102496705515,79.0,62,11.5
17031010702,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031020100,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031020200,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031020301,2016-08-01 18:00:00,1,0,0.0,79.0,62,11.5
17031020302,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031020400,2016-08-01 18:00:00,0,2,0.102496705515,79.0,62,11.5
17031020500,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031020601,2016-08-01 18:00:00,1,2,8.810317814489999,79.0,62,11.5
17031020602,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031020701,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031020702,2016-08-01 18:00:00,1,7,6.431083565980001,79.0,62,11.5
17031020801,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031020802,2016-08-01 18:00:00,0,9,5.555018487560001,79.0,62,11.5
17031020901,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031020902,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031030101,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031030102,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031030103,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031030104,2016-08-01 18:00:00,0,4,2.97623118544,79.0,62,11.5
17031030200,2016-08-01 18:00:00,0,10,6.55136822699,79.0,62,11.5
17031030300,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031030400,2016-08-01 18:00:00,1,5,3.23609236772,79.0,62,11.5
17031030500,2016-08-01 18:00:00,1,8,6.59407311781,79.0,62,11.5
17031030601,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031030603,2016-08-01 18:00:00,0,10,5.38205020195,79.0,62,11.5
17031030604,2016-08-01 18:00:00,0,1,24.2276130151,79.0,62,11.5
17031030701,2016-08-01 18:00:00,0,7,0.0,79.0,62,11.5
17031030702,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031030703,2016-08-01 18:00:00,0,1,15.438965205699999,79.0,62,11.5
17031030706,2016-08-01 18:00:00,0,6,10.7070627676,79.0,62,11.5
17031030800,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031030900,2016-08-01 18:00:00,0,1,8.21814813229,79.0,62,11.5
17031031000,2016-08-01 18:00:00,0,4,0.0,79.0,62,11.5
17031031100,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031031200,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031031300,2016-08-01 18:00:00,0,5,8.00295271813,79.0,62,11.5
17031031400,2016-08-01 18:00:00,0,6,30.508612563499998,79.0,62,11.5
17031031501,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031031502,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031031700,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031031800,2016-08-01 18:00:00,0,4,15.1549754182,79.0,62,11.5
17031031900,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031032100,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031040100,2016-08-01 18:00:00,0,28,5.35821532596,79.0,62,11.5
17031040201,2016-08-01 18:00:00,2,19,6.25238718535,79.0,62,11.5
17031040202,2016-08-01 18:00:00,0,12,4.35272356678,79.0,62,11.5
17031040300,2016-08-01 18:00:00,3,2,3.1713446146900006,79.0,62,11.5
17031040401,2016-08-01 18:00:00,2,6,8.24095046634,79.0,62,11.5
17031040402,2016-08-01 18:00:00,0,7,6.10135049168,79.0,62,11.5
17031040600,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031040700,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031040800,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
17031040900,2016-08-01 18:00:00,1,0,0.0,79.0,62,11.5
17031050100,2016-08-01 18:00:00,4,0,0.0,79.0,62,11.5
17031050200,2016-08-01 18:00:00,4,0,0.0,79.0,62,11.5
17031050300,2016-08-01 18:00:00,0,0,0.0,79.0,62,11.5
