ct,time,alert_count,user_count1,user_avg_speed1,tempeature(K),humidity,wind speed
17031010100,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031010201,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031010202,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031010300,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031010400,2016-07-18 16:00:00,0,17,6.791426444319999,86.0,48,5.8
17031010501,2016-07-18 16:00:00,0,4,9.542700623810001,86.0,48,5.8
17031010502,2016-07-18 16:00:00,0,8,4.93507380424,86.0,48,5.8
17031010503,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031010600,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031010701,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031010702,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031020100,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031020200,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031020301,2016-07-18 16:00:00,0,3,9.39513305948,86.0,48,5.8
17031020302,2016-07-18 16:00:00,1,0,0.0,86.0,48,5.8
17031020400,2016-07-18 16:00:00,1,0,0.0,86.0,48,5.8
17031020500,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031020601,2016-07-18 16:00:00,0,7,4.47738258435,86.0,48,5.8
17031020602,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031020701,2016-07-18 16:00:00,0,4,1.5435814490000002,86.0,48,5.8
17031020702,2016-07-18 16:00:00,0,22,2.4246803194799997,86.0,48,5.8
17031020801,2016-07-18 16:00:00,0,3,14.625279802,86.0,48,5.8
17031020802,2016-07-18 16:00:00,0,4,7.8936532125,86.0,48,5.8
17031020901,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031020902,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031030101,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031030102,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031030103,2016-07-18 16:00:00,0,1,0.172517527305,86.0,48,5.8
17031030104,2016-07-18 16:00:00,0,9,6.47620047865,86.0,48,5.8
17031030200,2016-07-18 16:00:00,0,9,4.20223497877,86.0,48,5.8
17031030300,2016-07-18 16:00:00,0,6,1.35377733625,86.0,48,5.8
17031030400,2016-07-18 16:00:00,0,10,4.86144747072,86.0,48,5.8
17031030500,2016-07-18 16:00:00,0,5,0.034936009701800004,86.0,48,5.8
17031030601,2016-07-18 16:00:00,1,0,0.0,86.0,48,5.8
17031030603,2016-07-18 16:00:00,2,0,0.0,86.0,48,5.8
17031030604,2016-07-18 16:00:00,0,4,5.722346099319999,86.0,48,5.8
17031030701,2016-07-18 16:00:00,0,5,0.134174818052,86.0,48,5.8
17031030702,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031030703,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031030706,2016-07-18 16:00:00,0,1,25.9948648079,86.0,48,5.8
17031030800,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031030900,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031031000,2016-07-18 16:00:00,0,18,0.277018740777,86.0,48,5.8
17031031100,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031031200,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031031300,2016-07-18 16:00:00,0,1,25.9948648079,86.0,48,5.8
17031031400,2016-07-18 16:00:00,0,6,17.311539402,86.0,48,5.8
17031031501,2016-07-18 16:00:00,0,3,4.16296813618,86.0,48,5.8
17031031502,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031031700,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031031800,2016-07-18 16:00:00,0,16,8.708011559160001,86.0,48,5.8
17031031900,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031032100,2016-07-18 16:00:00,0,3,8.27663692007,86.0,48,5.8
17031040100,2016-07-18 16:00:00,0,31,6.980999410960001,86.0,48,5.8
17031040201,2016-07-18 16:00:00,2,9,0.0688226144217,86.0,48,5.8
17031040202,2016-07-18 16:00:00,0,2,1.6670096378400001,86.0,48,5.8
17031040300,2016-07-18 16:00:00,2,0,0.0,86.0,48,5.8
17031040401,2016-07-18 16:00:00,1,4,0.124505902638,86.0,48,5.8
17031040402,2016-07-18 16:00:00,0,6,15.9701391258,86.0,48,5.8
17031040600,2016-07-18 16:00:00,0,8,2.4911487021900003,86.0,48,5.8
17031040700,2016-07-18 16:00:00,1,0,0.0,86.0,48,5.8
17031040800,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031040900,2016-07-18 16:00:00,0,6,2.46041142778,86.0,48,5.8
17031050100,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031050200,2016-07-18 16:00:00,0,6,7.80024232345,86.0,48,5.8
17031050300,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031050500,2016-07-18 16:00:00,1,5,13.395666867300001,86.0,48,5.8
17031050600,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031050700,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031050800,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031050900,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031051000,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031051100,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031051200,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031051300,2016-07-18 16:00:00,1,13,5.59115452964,86.0,48,5.8
17031051400,2016-07-18 16:00:00,1,1,4.57339054635,86.0,48,5.8
17031060100,2016-07-18 16:00:00,1,11,3.5974296695199994,86.0,48,5.8
17031060200,2016-07-18 16:00:00,2,0,0.0,86.0,48,5.8
17031060300,2016-07-18 16:00:00,1,7,0.225322374789,86.0,48,5.8
17031060400,2016-07-18 16:00:00,0,7,0.225322374789,86.0,48,5.8
17031060500,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031060800,2016-07-18 16:00:00,1,0,0.0,86.0,48,5.8
17031060900,2016-07-18 16:00:00,1,5,6.78023417352,86.0,48,5.8
17031061000,2016-07-18 16:00:00,1,0,0.0,86.0,48,5.8
17031061100,2016-07-18 16:00:00,2,4,6.2318857350900005,86.0,48,5.8
17031061200,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
17031061500,2016-07-18 16:00:00,0,0,0.0,86.0,48,5.8
