ct,time,alert_count,user_count1,user_avg_speed1,tempeature(K),humidity,wind speed
17031010100,2016-01-15,0,0,0.0,42.1,79,12.7
17031010201,2016-01-15,0,0,0.0,42.1,79,12.7
17031010202,2016-01-15,0,0,0.0,42.1,79,12.7
17031010300,2016-01-15,0,0,0.0,42.1,79,12.7
17031010400,2016-01-15,0,0,0.0,42.1,79,12.7
17031010501,2016-01-15,0,0,0.0,42.1,79,12.7
17031010502,2016-01-15,0,0,0.0,42.1,79,12.7
17031010503,2016-01-15,0,0,0.0,42.1,79,12.7
17031010600,2016-01-15,0,0,0.0,42.1,79,12.7
17031010701,2016-01-15,0,0,0.0,42.1,79,12.7
17031010702,2016-01-15,0,0,0.0,42.1,79,12.7
17031020100,2016-01-15,0,0,0.0,42.1,79,12.7
17031020200,2016-01-15,0,0,0.0,42.1,79,12.7
17031020301,2016-01-15,0,0,0.0,42.1,79,12.7
17031020302,2016-01-15,0,0,0.0,42.1,79,12.7
17031020400,2016-01-15,0,0,0.0,42.1,79,12.7
17031020500,2016-01-15,0,1,13.433797699999998,42.1,79,12.7
17031020601,2016-01-15,0,2,9.090013659219998,42.1,79,12.7
17031020602,2016-01-15,0,1,13.433797699999998,42.1,79,12.7
17031020701,2016-01-15,0,0,0.0,42.1,79,12.7
17031020702,2016-01-15,0,4,5.08978691906,42.1,79,12.7
17031020801,2016-01-15,0,0,0.0,42.1,79,12.7
17031020802,2016-01-15,1,0,0.0,42.1,79,12.7
17031020901,2016-01-15,1,0,0.0,42.1,79,12.7
17031020902,2016-01-15,0,0,0.0,42.1,79,12.7
17031030101,2016-01-15,0,0,0.0,42.1,79,12.7
17031030102,2016-01-15,0,0,0.0,42.1,79,12.7
17031030103,2016-01-15,0,0,0.0,42.1,79,12.7
17031030104,2016-01-15,0,0,0.0,42.1,79,12.7
17031030200,2016-01-15,0,3,9.12473508859,42.1,79,12.7
17031030300,2016-01-15,0,0,0.0,42.1,79,12.7
17031030400,2016-01-15,0,9,0.19791985734700002,42.1,79,12.7
17031030500,2016-01-15,0,3,9.12473508859,42.1,79,12.7
17031030601,2016-01-15,0,0,0.0,42.1,79,12.7
17031030603,2016-01-15,0,9,4.00123965626,42.1,79,12.7
17031030604,2016-01-15,0,7,11.885479865599999,42.1,79,12.7
17031030701,2016-01-15,0,0,0.0,42.1,79,12.7
17031030702,2016-01-15,0,0,0.0,42.1,79,12.7
17031030703,2016-01-15,0,0,0.0,42.1,79,12.7
17031030706,2016-01-15,0,2,0.182042280982,42.1,79,12.7
17031030800,2016-01-15,0,0,0.0,42.1,79,12.7
17031030900,2016-01-15,0,0,0.0,42.1,79,12.7
17031031000,2016-01-15,0,8,5.183690414680001,42.1,79,12.7
17031031100,2016-01-15,0,0,0.0,42.1,79,12.7
17031031200,2016-01-15,0,0,0.0,42.1,79,12.7
17031031300,2016-01-15,0,5,0.0,42.1,79,12.7
17031031400,2016-01-15,1,3,11.0959997277,42.1,79,12.7
17031031501,2016-01-15,0,0,0.0,42.1,79,12.7
17031031502,2016-01-15,0,0,0.0,42.1,79,12.7
17031031700,2016-01-15,0,13,7.80154859352,42.1,79,12.7
17031031800,2016-01-15,0,9,0.0,42.1,79,12.7
17031031900,2016-01-15,0,13,7.51306649597,42.1,79,12.7
17031032100,2016-01-15,0,3,3.96024726169,42.1,79,12.7
17031040100,2016-01-15,0,11,4.73457571829,42.1,79,12.7
17031040201,2016-01-15,0,0,0.0,42.1,79,12.7
17031040202,2016-01-15,0,0,0.0,42.1,79,12.7
17031040300,2016-01-15,0,0,0.0,42.1,79,12.7
17031040401,2016-01-15,0,0,0.0,42.1,79,12.7
17031040402,2016-01-15,1,12,12.2873634869,42.1,79,12.7
17031040600,2016-01-15,0,3,1.19973458705,42.1,79,12.7
17031040700,2016-01-15,0,8,0.33735944513800004,42.1,79,12.7
17031040800,2016-01-15,0,1,13.631887348800001,42.1,79,12.7
17031040900,2016-01-15,0,0,0.0,42.1,79,12.7
17031050100,2016-01-15,0,7,10.4598974492,42.1,79,12.7
17031050200,2016-01-15,0,15,5.33212196851,42.1,79,12.7
17031050300,2016-01-15,0,0,0.0,42.1,79,12.7
17031050500,2016-01-15,0,3,13.993854653900001,42.1,79,12.7
17031050600,2016-01-15,0,6,5.020428566540001,42.1,79,12.7
17031050700,2016-01-15,0,0,0.0,42.1,79,12.7
17031050800,2016-01-15,0,0,0.0,42.1,79,12.7
17031050900,2016-01-15,0,0,0.0,42.1,79,12.7
17031051000,2016-01-15,0,11,4.3820422793,42.1,79,12.7
17031051100,2016-01-15,0,2,4.03053943751,42.1,79,12.7
17031051200,2016-01-15,0,0,0.0,42.1,79,12.7
17031051300,2016-01-15,0,0,0.0,42.1,79,12.7
17031051400,2016-01-15,0,0,0.0,42.1,79,12.7
17031060100,2016-01-15,0,9,6.47517918449,42.1,79,12.7
17031060200,2016-01-15,0,0,0.0,42.1,79,12.7
17031060300,2016-01-15,0,0,0.0,42.1,79,12.7
17031060400,2016-01-15,0,0,0.0,42.1,79,12.7
17031060500,2016-01-15,0,0,0.0,42.1,79,12.7
17031060800,2016-01-15,0,12,14.4187221873,42.1,79,12.7
17031060900,2016-01-15,0,30,11.2049553206,42.1,79,12.7
17031061000,2016-01-15,0,11,8.06655043905,42.1,79,12.7
17031061100,2016-01-15,0,0,0.0,42.1,79,12.7
17031061200,2016-01-15,0,0,0.0,42.1,79,12.7
17031061500,2016-01-15,0,9,5.14129736154,42.1,79,12.7
17031061800,2016-01-15,0,1,2.5080356146400002,42.1,79,12.7
17031061901,2016-01-15,0,0,0.0,42.1,79,12.7
17031061902,2016-01-15,0,13,15.098773769000001,42.1,79,12.7
17031062000,2016-01-15,0,1,8.28045750399,42.1,79,12.7
17031062100,2016-01-15,0,5,1.4923076477200001,42.1,79,12.7
17031062200,2016-01-15,0,11,7.05417817023,42.1,79,12.7
17031062300,2016-01-15,0,11,7.05417817023,42.1,79,12.7
17031062400,2016-01-15,0,5,2.2029133652,42.1,79,12.7
17031062500,2016-01-15,0,0,0.0,42.1,79,12.7
17031062600,2016-01-15,0,16,10.5854393874,42.1,79,12.7
17031062700,2016-01-15,0,16,10.5854393874,42.1,79,12.7
17031062800,2016-01-15,0,0,0.0,42.1,79,12.7
17031062900,2016-01-15,0,0,0.0,42.1,79,12.7
17031063000,2016-01-15,0,0,0.0,42.1,79,12.7
17031063100,2016-01-15,0,1,8.28045750399,42.1,79,12.7
17031063200,2016-01-15,0,3,8.798225694660001,42.1,79,12.7
17031063301,2016-01-15,0,5,13.1277088536,42.1,79,12.7
17031063302,2016-01-15,0,0,0.0,42.1,79,12.7
17031063303,2016-01-15,0,5,21.3947788786,42.1,79,12.7
17031063400,2016-01-15,0,0,0.0,42.1,79,12.7
17031070101,2016-01-15,0,12,19.0516376998,42.1,79,12.7
17031070102,2016-01-15,0,7,17.3779654292,42.1,79,12.7
17031070103,2016-01-15,0,0,0.0,42.1,79,12.7
17031070200,2016-01-15,0,7,7.680316717979999,42.1,79,12.7
17031070300,2016-01-15,0,9,6.71767356897,42.1,79,12.7
17031070400,2016-01-15,0,10,4.2854211236,42.1,79,12.7
17031070500,2016-01-15,0,5,8.5708422472,42.1,79,12.7
17031070600,2016-01-15,0,0,0.0,42.1,79,12.7
17031070700,2016-01-15,0,0,0.0,42.1,79,12.7
17031071000,2016-01-15,0,0,0.0,42.1,79,12.7
17031071100,2016-01-15,0,0,0.0,42.1,79,12.7
17031071200,2016-01-15,0,3,4.865325394,42.1,79,12.7
17031071300,2016-01-15,0,4,12.432280713399999,42.1,79,12.7
17031071400,2016-01-15,0,14,22.343051405500002,42.1,79,12.7
17031071500,2016-01-15,0,21,1.32121565971,42.1,79,12.7
17031071600,2016-01-15,0,0,0.0,42.1,79,12.7
17031071700,2016-01-15,0,0,0.0,42.1,79,12.7
17031071800,2016-01-15,0,5,12.7843101307,42.1,79,12.7
17031080100,2016-01-15,0,8,0.23521397231199997,42.1,79,12.7
17031080201,2016-01-15,0,0,0.0,42.1,79,12.7
17031080202,2016-01-15,0,4,19.4379903204,42.1,79,12.7
17031080300,2016-01-15,0,0,0.0,42.1,79,12.7
17031080400,2016-01-15,0,4,0.0,42.1,79,12.7
17031081000,2016-01-15,0,0,0.0,42.1,79,12.7
17031081100,2016-01-15,0,0,0.0,42.1,79,12.7
17031081201,2016-01-15,0,0,0.0,42.1,79,12.7
17031081300,2016-01-15,0,0,0.0,42.1,79,12.7
17031081401,2016-01-15,0,0,0.0,42.1,79,12.7
17031081402,2016-01-15,0,5,7.11630257638,42.1,79,12.7
