ct,time,alert_count,user_count1,user_avg_speed1,tempeature(K),humidity,wind speed
17031010100,2016-01-22 07:00:00,0,3,14.567485944000001,26.1,71,13.8
17031010201,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031010202,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031010300,2016-01-22 07:00:00,0,7,12.447754892799999,26.1,71,13.8
17031010400,2016-01-22 07:00:00,1,23,6.865027969269999,26.1,71,13.8
17031010501,2016-01-22 07:00:00,0,16,8.0602872942,26.1,71,13.8
17031010502,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031010503,2016-01-22 07:00:00,0,11,4.32821416343,26.1,71,13.8
17031010600,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031010701,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031010702,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031020100,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031020200,2016-01-22 07:00:00,0,3,6.57925481663,26.1,71,13.8
17031020301,2016-01-22 07:00:00,0,1,11.784899922200001,26.1,71,13.8
17031020302,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031020400,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031020500,2016-01-22 07:00:00,0,2,3.36391944423,26.1,71,13.8
17031020601,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031020602,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031020701,2016-01-22 07:00:00,1,3,0.0,26.1,71,13.8
17031020702,2016-01-22 07:00:00,1,4,0.217871903659,26.1,71,13.8
17031020801,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031020802,2016-01-22 07:00:00,1,1,10.2012840896,26.1,71,13.8
17031020901,2016-01-22 07:00:00,4,4,9.86212950457,26.1,71,13.8
17031020902,2016-01-22 07:00:00,0,5,18.437299567,26.1,71,13.8
17031030101,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031030102,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031030103,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031030104,2016-01-22 07:00:00,1,7,5.13959495701,26.1,71,13.8
17031030200,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031030300,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031030400,2016-01-22 07:00:00,0,3,13.217748363499998,26.1,71,13.8
17031030500,2016-01-22 07:00:00,0,3,13.217748363499998,26.1,71,13.8
17031030601,2016-01-22 07:00:00,1,0,0.0,26.1,71,13.8
17031030603,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031030604,2016-01-22 07:00:00,1,2,14.2582962956,26.1,71,13.8
17031030701,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031030702,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031030703,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031030706,2016-01-22 07:00:00,3,0,0.0,26.1,71,13.8
17031030800,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031030900,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031031000,2016-01-22 07:00:00,2,0,0.0,26.1,71,13.8
17031031100,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031031200,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031031300,2016-01-22 07:00:00,2,0,0.0,26.1,71,13.8
17031031400,2016-01-22 07:00:00,6,3,5.33463836106,26.1,71,13.8
17031031501,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031031502,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031031700,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031031800,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031031900,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031032100,2016-01-22 07:00:00,0,3,0.351128071255,26.1,71,13.8
17031040100,2016-01-22 07:00:00,4,10,11.057479656300002,26.1,71,13.8
17031040201,2016-01-22 07:00:00,4,0,0.0,26.1,71,13.8
17031040202,2016-01-22 07:00:00,1,6,3.88320890009,26.1,71,13.8
17031040300,2016-01-22 07:00:00,0,0,0.0,26.1,71,13.8
17031040401,2016-01-22 07:00:00,3,0,0.0,26.1,71,13.8
17031040402,2016-01-22 07:00:00,2,6,11.8543797575,26.1,71,13.8
17031040600,2016-01-22 07:00:00,0,2,1.69033760091,26.1,71,13.8
17031040700,2016-01-22 07:00:00,2,3,4.6716742809,26.1,71,13.8
17031040800,2016-01-22 07:00:00,0,4,1.9622825347200001,26.1,71,13.8
