ct,time,alert_count,user_count1,user_avg_speed1,tempeature(K),humidity,wind speed
17031010100,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031010201,2016-03-06 23:00:00,0,3,0.37703252019,48.0,61,11.5
17031010202,2016-03-06 23:00:00,0,3,0.37703252019,48.0,61,11.5
17031010300,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031010400,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031010501,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031010502,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031010503,2016-03-06 23:00:00,0,5,5.6521463572399995,48.0,61,11.5
17031010600,2016-03-06 23:00:00,0,5,5.6521463572399995,48.0,61,11.5
17031010701,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031010702,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031020100,2016-03-06 23:00:00,0,5,0.0,48.0,61,11.5
17031020200,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031020301,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031020302,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031020400,2016-03-06 23:00:00,0,4,1.2038143617700001,48.0,61,11.5
17031020500,2016-03-06 23:00:00,0,8,0.27448365608,48.0,61,11.5
17031020601,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031020602,2016-03-06 23:00:00,0,3,0.520682238889,48.0,61,11.5
17031020701,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031020702,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031020801,2016-03-06 23:00:00,0,2,0.42376750161700005,48.0,61,11.5
17031020802,2016-03-06 23:00:00,0,1,11.151055149400001,48.0,61,11.5
17031020901,2016-03-06 23:00:00,0,7,11.3212766339,48.0,61,11.5
17031020902,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031030101,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031030102,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031030103,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031030104,2016-03-06 23:00:00,0,4,0.0,48.0,61,11.5
17031030200,2016-03-06 23:00:00,0,4,0.0,48.0,61,11.5
17031030300,2016-03-06 23:00:00,0,2,13.1499737394,48.0,61,11.5
17031030400,2016-03-06 23:00:00,0,8,6.301506165989999,48.0,61,11.5
17031030500,2016-03-06 23:00:00,0,10,6.65638421007,48.0,61,11.5
17031030601,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031030603,2016-03-06 23:00:00,0,5,2.65788927838,48.0,61,11.5
17031030604,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031030701,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031030702,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031030703,2016-03-06 23:00:00,0,7,9.82041224362,48.0,61,11.5
17031030706,2016-03-06 23:00:00,0,6,20.5438137355,48.0,61,11.5
17031030800,2016-03-06 23:00:00,0,3,0.0,48.0,61,11.5
17031030900,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031031000,2016-03-06 23:00:00,0,8,1.7313497141,48.0,61,11.5
17031031100,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
17031031200,2016-03-06 23:00:00,0,0,0.0,48.0,61,11.5
