ct,time,alert_count,user_count1,user_avg_speed1,tempeature(K),humidity,wind speed
17031010100,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031010201,2016-02-02 09:00:00,0,2,0.11749698760600001,37.0,76,18.4
17031010202,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031010300,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031010400,2016-02-02 09:00:00,0,12,10.2761951301,37.0,76,18.4
17031010501,2016-02-02 09:00:00,0,6,12.5477593651,37.0,76,18.4
17031010502,2016-02-02 09:00:00,0,12,10.2761951301,37.0,76,18.4
17031010503,2016-02-02 09:00:00,0,7,14.3845334238,37.0,76,18.4
17031010600,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031010701,2016-02-02 09:00:00,1,2,0.11749698760600001,37.0,76,18.4
17031010702,2016-02-02 09:00:00,0,5,7.97545759048,37.0,76,18.4
17031020100,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031020200,2016-02-02 09:00:00,0,2,9.53639609483,37.0,76,18.4
17031020301,2016-02-02 09:00:00,0,4,11.2656561376,37.0,76,18.4
17031020302,2016-02-02 09:00:00,0,4,0.0,37.0,76,18.4
17031020400,2016-02-02 09:00:00,1,6,13.5246260704,37.0,76,18.4
17031020500,2016-02-02 09:00:00,2,9,8.1281698529,37.0,76,18.4
17031020601,2016-02-02 09:00:00,0,7,3.7221966424,37.0,76,18.4
17031020602,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031020701,2016-02-02 09:00:00,1,0,0.0,37.0,76,18.4
17031020702,2016-02-02 09:00:00,1,7,3.7221966424,37.0,76,18.4
17031020801,2016-02-02 09:00:00,1,0,0.0,37.0,76,18.4
17031020802,2016-02-02 09:00:00,1,4,14.543665100899998,37.0,76,18.4
17031020901,2016-02-02 09:00:00,1,0,0.0,37.0,76,18.4
17031020902,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031030101,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031030102,2016-02-02 09:00:00,1,0,0.0,37.0,76,18.4
17031030103,2016-02-02 09:00:00,0,4,6.11127214204,37.0,76,18.4
17031030104,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031030200,2016-02-02 09:00:00,0,5,9.42929439121,37.0,76,18.4
17031030300,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031030400,2016-02-02 09:00:00,0,5,9.42929439121,37.0,76,18.4
17031030500,2016-02-02 09:00:00,0,20,5.3526725304000005,37.0,76,18.4
17031030601,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031030603,2016-02-02 09:00:00,0,4,6.10982261372,37.0,76,18.4
17031030604,2016-02-02 09:00:00,2,3,8.23068712729,37.0,76,18.4
17031030701,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031030702,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031030703,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031030706,2016-02-02 09:00:00,0,2,4.19285822653,37.0,76,18.4
17031030800,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031030900,2016-02-02 09:00:00,0,2,56.809073840699995,37.0,76,18.4
17031031000,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031031100,2016-02-02 09:00:00,1,0,0.0,37.0,76,18.4
17031031200,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031031300,2016-02-02 09:00:00,1,0,0.0,37.0,76,18.4
17031031400,2016-02-02 09:00:00,0,7,11.708700188599998,37.0,76,18.4
17031031501,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031031502,2016-02-02 09:00:00,0,4,8.47557704614,37.0,76,18.4
17031031700,2016-02-02 09:00:00,1,0,0.0,37.0,76,18.4
17031031800,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031031900,2016-02-02 09:00:00,0,4,7.7153445430800005,37.0,76,18.4
17031032100,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031040100,2016-02-02 09:00:00,1,0,0.0,37.0,76,18.4
17031040201,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031040202,2016-02-02 09:00:00,0,3,5.93469114036,37.0,76,18.4
17031040300,2016-02-02 09:00:00,0,4,5.67414762054,37.0,76,18.4
17031040401,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031040402,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031040600,2016-02-02 09:00:00,0,16,10.7247384698,37.0,76,18.4
17031040700,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031040800,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031040900,2016-02-02 09:00:00,0,10,11.605754579800001,37.0,76,18.4
17031050100,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031050200,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031050300,2016-02-02 09:00:00,0,8,0.891079376152,37.0,76,18.4
17031050500,2016-02-02 09:00:00,1,2,4.559903658440001,37.0,76,18.4
17031050600,2016-02-02 09:00:00,0,6,7.370814055019999,37.0,76,18.4
17031050700,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031050800,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031050900,2016-02-02 09:00:00,0,0,0.0,37.0,76,18.4
17031051000,2016-02-02 09:00:00,0,3,0.0,37.0,76,18.4
